track_title,artist_title,explicit,duration_ms,acousticness,danceability,energy,instrumentalness,key,liveliness,loudness,mode,speechiness,tempo,time_signature,valence,metric,billboard_hit
hopeless wanderer,mumford & sons,f,307853,0.0137,0.268,0.578,0.00281,10.0,0.106,-7.796,1.0,0.0383,154.204,4.0,0.201,0.01694915254237288136,1.0
hopeless wanderer,mumford & sons,f,307853,0.0137,0.268,0.578,0.00281,10.0,0.106,-7.796,1.0,0.0383,154.204,4.0,0.201,0.01694915254237288136,1.0
tonight,def leppard,f,243321,0.0816,0.47700000000000004,0.607,0.00000521,2.0,0.113,-8.767999999999999,1.0,0.0262,176.09,4.0,0.534,0.12323338399370333172,1.0
tonight,def leppard,f,243321,0.0816,0.47700000000000004,0.607,0.00000521,2.0,0.113,-8.767999999999999,1.0,0.0262,176.09,4.0,0.534,0.12323338399370333172,1.0
tonight,def leppard,f,243333,0.031,0.5429999999999999,0.6759999999999999,0.000161,7.0,0.133,-8.113,1.0,0.0243,87.98,4.0,0.591,0.12323338399370333172,1.0
can't stop,after 7,f,247906,0.245,0.727,0.8109999999999999,0.0000122,0.0,0.192,-11.547,0.0,0.0385,97.098,4.0,0.8079999999999999,1.19136206253538652039,1.0
can't stop,after 7,f,247906,0.245,0.727,0.8109999999999999,0.0000122,0.0,0.192,-11.547,0.0,0.0385,97.098,4.0,0.8079999999999999,1.19136206253538652039,1.0
intuition,jewel,t,228893,,,,,,,,,,,,,0.61448988675437980225,1.0
intuition,jewel,f,228893,0.00447,0.718,0.7979999999999999,0.00629,7.0,0.064,-4.309,1.0,0.0584,100.031,4.0,0.816,0.61448988675437980225,1.0
intuition,jewel,t,228893,,,,,,,,,,,,,0.61448988675437980225,1.0
intuition,jewel,f,228893,0.00447,0.718,0.7979999999999999,0.00629,7.0,0.064,-4.309,1.0,0.0584,100.031,4.0,0.816,0.61448988675437980225,1.0
strong,one direction,f,184373,0.0608,0.741,0.6629999999999999,0.0,0.0,0.0931,-7.308,1.0,0.0434,115.01299999999999,4.0,0.33799999999999997,0.01149425287356321839,1.0
when the last time,clipse,f,254306,0.514,0.847,0.884,0.0,11.0,0.303,-3.326,1.0,0.245,99.036,4.0,0.845,0.72131447446813702213,0.0
when the last time,clipse,f,254306,0.514,0.847,0.884,0.0,11.0,0.303,-3.326,1.0,0.245,99.036,4.0,0.845,0.72131447446813702213,0.0
last shot,kip moore,f,228480,0.0020399999999999997,0.48700000000000004,0.8590000000000001,0.0,4.0,0.322,-4.4030000000000005,1.0,0.0488,148.037,4.0,0.377,0.06723842447871880524,1.0
last shot,kip moore,f,228480,0.0020399999999999997,0.48700000000000004,0.8590000000000001,0.0,4.0,0.322,-4.4030000000000005,1.0,0.0488,148.037,4.0,0.377,0.06723842447871880524,1.0
i shot the sheriff,warren g,t,250240,0.0331,0.868,0.6779999999999999,0.000010800000000000003,10.0,0.297,-9.207,0.0,0.174,91.456,4.0,0.762,0.51733300871474306974,1.0
round & round,selena gomez & the scene,f,186173,0.003,0.514,0.7170000000000001,0.0,9.0,0.496,-4.074,0.0,0.0689,127.883,4.0,0.5529999999999999,0.26581454172382763753,1.0
round & round,selena gomez & the scene,f,186493,0.00265,0.545,0.6859999999999999,0.0,10.0,0.47700000000000004,-4.081,1.0,0.0665,127.99600000000001,4.0,0.486,0.26581454172382763753,1.0
round & round,selena gomez & the scene,f,186933,0.0012699999999999999,0.57,0.6679999999999999,0.0,9.0,0.429,-5.0760000000000005,0.0,0.0654,127.986,4.0,0.483,0.26581454172382763753,1.0
good music,joan jett & the blackhearts,f,345000,0.18899999999999997,0.703,0.7120000000000001,0.00000163,0.0,0.0955,-10.927,1.0,0.0323,116.60600000000001,4.0,0.889,0.06753894721351434617,0.0
bank account,21 savage,f,220306,0.0223,0.8809999999999999,0.336,0.000023899999999999998,8.0,0.09300000000000001,-8.734,0.0,0.35200000000000004,75.025,4.0,0.342,1.57532568047194429085,1.0
bank account,21 savage,f,220306,0.0223,0.8809999999999999,0.336,0.000023899999999999998,8.0,0.09300000000000001,-8.734,0.0,0.35200000000000004,75.025,4.0,0.342,1.57532568047194429085,1.0
bank account,21 savage,t,220306,0.0151,0.884,0.34600000000000003,0.00000704,8.0,0.0871,-8.228,0.0,0.35100000000000003,75.016,4.0,0.376,1.57532568047194429085,1.0
bank account,21 savage,t,220306,0.0151,0.884,0.34600000000000003,0.00000704,8.0,0.0871,-8.228,0.0,0.35100000000000003,75.016,4.0,0.376,1.57532568047194429085,1.0
my town,montgomery gentry,f,265733,0.002,0.517,0.9009999999999999,0.0,2.0,0.336,-5.681,1.0,0.0508,93.834,4.0,0.547,0.31672565356279969018,1.0
my town,montgomery gentry,f,265733,0.002,0.517,0.9009999999999999,0.0,2.0,0.336,-5.681,1.0,0.0508,93.834,4.0,0.547,0.31672565356279969018,1.0
sometimes she cries,warrant,f,283794,0.0025399999999999997,0.446,0.523,0.00000612,11.0,0.349,-11.716,1.0,0.027000000000000003,146.482,4.0,0.655,0.48702241219654980936,1.0
international harvester,craig morgan,f,228653,0.10300000000000001,0.6990000000000001,0.8370000000000001,0.0,2.0,0.231,-5.172999999999999,1.0,0.0428,95.493,4.0,0.348,0.22643735129654961147,1.0
international harvester,craig morgan,f,228653,0.10300000000000001,0.6990000000000001,0.8370000000000001,0.0,2.0,0.231,-5.172999999999999,1.0,0.0428,95.493,4.0,0.348,0.22643735129654961147,1.0
international harvester,craig morgan,f,230840,0.324,0.501,0.889,0.00000185,2.0,0.552,-3.023,1.0,0.113,190.86,4.0,0.5579999999999999,0.22643735129654961147,1.0
international harvester,craig morgan,f,230840,0.324,0.501,0.889,0.00000185,2.0,0.552,-3.023,1.0,0.113,190.86,4.0,0.5579999999999999,0.22643735129654961147,1.0
circle,marques houston,f,245026,0.115,0.6729999999999999,0.648,0.0,1.0,0.126,-6.416,1.0,0.0432,127.978,4.0,0.496,0.06785459534466783660,1.0
circle,marques houston,f,245026,0.115,0.6729999999999999,0.648,0.0,1.0,0.126,-6.416,1.0,0.0432,127.978,4.0,0.496,0.06785459534466783660,1.0
cough syrup,young the giant,f,249520,0.0343,0.534,0.721,0.00000624,11.0,0.115,-7.307,0.0,0.0417,128.97799999999998,3.0,0.225,0.03094298245614035088,0.0
cough syrup,young the giant,f,249520,0.0343,0.534,0.721,0.00000624,11.0,0.115,-7.307,0.0,0.0417,128.97799999999998,3.0,0.225,0.03094298245614035088,0.0
wish you were here,avril lavigne,f,225760,0.0323,0.45399999999999996,0.865,0.0,4.0,0.18600000000000005,-3.841,1.0,0.0561,166.018,4.0,0.34,0.08773456761566899239,1.0
wish you were here,avril lavigne,f,225760,0.0323,0.45399999999999996,0.865,0.0,4.0,0.18600000000000005,-3.841,1.0,0.0561,166.018,4.0,0.34,0.08773456761566899239,1.0
cudi montage,kids see ghosts,t,197000,0.401,0.7290000000000001,0.504,0.00000144,8.0,0.121,-6.784,0.0,0.0321,110.01100000000001,4.0,0.305,0.01449275362318840580,1.0
cudi montage,kids see ghosts,t,197000,0.401,0.7290000000000001,0.504,0.00000144,8.0,0.121,-6.784,0.0,0.0321,110.01100000000001,4.0,0.305,0.01449275362318840580,1.0
cudi montage,kids see ghosts,t,197000,0.401,0.7290000000000001,0.504,0.00000144,8.0,0.121,-6.784,0.0,0.0321,110.01100000000001,4.0,0.305,0.01449275362318840580,1.0
cudi montage,kids see ghosts,t,197000,0.401,0.7290000000000001,0.504,0.00000144,8.0,0.121,-6.784,0.0,0.0321,110.01100000000001,4.0,0.305,0.01449275362318840580,1.0
cudi montage,kids see ghosts,t,197000,0.401,0.7290000000000001,0.504,0.00000144,8.0,0.121,-6.784,0.0,0.0321,110.01100000000001,4.0,0.305,0.01449275362318840580,1.0
cudi montage,kids see ghosts,t,197000,0.401,0.7290000000000001,0.504,0.00000144,8.0,0.121,-6.784,0.0,0.0321,110.01100000000001,4.0,0.305,0.01449275362318840580,1.0
cudi montage,kids see ghosts,t,197000,0.401,0.7290000000000001,0.504,0.00000144,8.0,0.121,-6.784,0.0,0.0321,110.01100000000001,4.0,0.305,0.01449275362318840580,1.0
cudi montage,kids see ghosts,t,197000,0.401,0.7290000000000001,0.504,0.00000144,8.0,0.121,-6.784,0.0,0.0321,110.01100000000001,4.0,0.305,0.01449275362318840580,1.0
cudi montage,kids see ghosts,t,197000,0.401,0.7290000000000001,0.504,0.00000144,8.0,0.121,-6.784,0.0,0.0321,110.01100000000001,4.0,0.305,0.01449275362318840580,1.0
save me,fleetwood mac,f,255093,0.17600000000000002,0.564,0.715,0.00207,9.0,0.27899999999999997,-10.66,0.0,0.0305,139.49200000000002,4.0,0.731,0.22801055306085166123,1.0
want to want me,jason derulo,f,207719,0.009059999999999999,0.775,0.68,0.0,0.0,0.109,-5.507999999999999,0.0,0.0629,114.025,4.0,0.6559999999999999,2.52843671004642407866,0.0
want to want me,jason derulo,f,207719,0.009059999999999999,0.775,0.68,0.0,0.0,0.109,-5.507999999999999,0.0,0.0629,114.025,4.0,0.6559999999999999,2.52843671004642407866,0.0
who i am with you,chris young,f,191573,0.0983,0.466,0.7020000000000001,0.0000129,0.0,0.242,-4.308,1.0,0.032,150.309,4.0,0.47,0.29167238297061566529,1.0
it's me snitches,swizz beatz,f,154226,0.165,0.7829999999999999,0.925,0.0000941,9.0,0.47600000000000003,-5.066,1.0,0.25,92.03,4.0,0.28,0.03303720376009532636,1.0
it's me snitches,swizz beatz,f,154226,0.132,0.785,0.95,0.000229,9.0,0.36200000000000004,-5.136,1.0,0.267,92.03299999999999,4.0,0.145,0.03303720376009532636,1.0
so into you,tamia,f,261866,0.0665,0.6559999999999999,0.479,0.0027199999999999998,7.0,0.168,-7.055,0.0,0.0348,184.37400000000002,4.0,0.708,0.54785444472024826972,0.0
lost without u,robin thicke,f,254146,0.19699999999999998,0.6579999999999999,0.366,0.00000257,0.0,0.111,-12.105,1.0,0.11599999999999999,113.132,5.0,0.82,0.89868043202025924639,1.0
lost without u,robin thicke,f,254146,0.19699999999999998,0.6579999999999999,0.366,0.00000257,0.0,0.111,-12.105,1.0,0.11599999999999999,113.132,5.0,0.82,0.89868043202025924639,1.0
lost without u,robin thicke,f,254146,0.226,0.664,0.35100000000000003,0.00000238,0.0,0.106,-12.136,1.0,0.11800000000000001,113.204,5.0,0.816,0.89868043202025924639,1.0
lost without u,robin thicke,f,254146,0.226,0.664,0.35100000000000003,0.00000238,0.0,0.106,-12.136,1.0,0.11800000000000001,113.204,5.0,0.816,0.89868043202025924639,1.0
lost without u,robin thicke,f,254146,0.233,0.665,0.35,0.00000232,0.0,0.10300000000000001,-12.136,1.0,0.121,113.196,5.0,0.812,0.89868043202025924639,1.0
lost without u,robin thicke,f,254146,0.233,0.665,0.35,0.00000232,0.0,0.10300000000000001,-12.136,1.0,0.121,113.196,5.0,0.812,0.89868043202025924639,1.0
when will i be famous?,bros,f,240066,0.00252,0.645,0.8009999999999999,0.000034,0.0,0.15,-6.731,1.0,0.027999999999999997,123.471,4.0,0.46,0.05555437528588754181,1.0
when will i be famous?,bros,f,301026,0.0023899999999999998,0.636,0.8270000000000001,0.0000887,1.0,0.0855,-6.655,1.0,0.0284,123.569,4.0,0.5770000000000001,0.05555437528588754181,1.0
sleeping with a friend,neon trees,f,228840,0.00209,0.579,0.888,0.00000773,2.0,0.32299999999999995,-4.255,1.0,0.036000000000000004,107.037,4.0,0.486,0.23787948740635434686,1.0
sleeping with a friend,neon trees,f,228840,0.0018899999999999998,0.5820000000000001,0.882,0.000010300000000000001,2.0,0.32,-4.256,1.0,0.0355,107.03399999999999,4.0,0.507,0.23787948740635434686,1.0
sleeping with a friend,neon trees,f,228840,0.0018899999999999998,0.5820000000000001,0.882,0.000010300000000000001,2.0,0.32,-4.256,1.0,0.0355,107.03399999999999,4.0,0.507,0.23787948740635434686,1.0
long live,taylor swift,f,317946,0.0442,0.41600000000000004,0.6920000000000001,0.00010400000000000001,7.0,0.11199999999999999,-4.289,1.0,0.0356,204.104,4.0,0.142,0.01176470588235294118,1.0
long live,taylor swift,f,317946,0.036000000000000004,0.418,0.68,0.0000759,7.0,0.10800000000000001,-4.3,1.0,0.0346,204.125,4.0,0.142,0.01176470588235294118,1.0
long live,taylor swift,f,317453,0.036000000000000004,0.418,0.68,0.0000759,7.0,0.114,-4.3,1.0,0.0347,204.12,4.0,0.142,0.01176470588235294118,1.0
back when,tim mcgraw,f,299173,0.10800000000000001,0.602,0.73,0.0,7.0,0.284,-4.785,1.0,0.027000000000000003,135.996,4.0,0.6629999999999999,0.40868087140485727354,1.0
back when,tim mcgraw,f,299173,0.10800000000000001,0.602,0.73,0.0,7.0,0.284,-4.785,1.0,0.027000000000000003,135.996,4.0,0.6629999999999999,0.40868087140485727354,1.0
hooked on you,sweet sensation,f,310960,0.00975,0.779,0.797,0.0249,1.0,0.171,-7.081,1.0,0.0581,115.244,4.0,0.96,0.55359542478846554374,0.0
i don't wanna be alone,shai,f,295466,0.603,0.77,0.442,0.0,0.0,0.0779,-7.9979999999999976,1.0,0.026000000000000002,104.228,3.0,0.616,0.05258696515718987630,1.0
how to love,lil wayne,f,240306,0.000177,0.643,0.6609999999999999,0.00000514,11.0,0.10800000000000001,-6.093,1.0,0.0416,154.001,4.0,0.272,2.35618884629544740666,1.0
how to love,lil wayne,f,240306,0.000177,0.644,0.6609999999999999,0.00000514,11.0,0.10800000000000001,-6.093,1.0,0.0418,154.001,4.0,0.272,2.35618884629544740666,1.0
how to love,lil wayne,f,240306,0.000177,0.643,0.6609999999999999,0.00000514,11.0,0.10800000000000001,-6.093,1.0,0.0416,154.001,4.0,0.272,2.35618884629544740666,1.0
how to love,lil wayne,f,240306,0.000177,0.643,0.6609999999999999,0.00000514,11.0,0.10800000000000001,-6.093,1.0,0.0416,154.001,4.0,0.272,2.35618884629544740666,1.0
how to love,lil wayne,f,240306,0.000177,0.644,0.6609999999999999,0.00000514,11.0,0.10800000000000001,-6.093,1.0,0.0418,154.001,4.0,0.272,2.35618884629544740666,1.0
how to love,lil wayne,f,240306,0.000177,0.644,0.6609999999999999,0.00000514,11.0,0.10800000000000001,-6.093,1.0,0.0418,154.001,4.0,0.272,2.35618884629544740666,1.0
hide your heart,kiss,f,266066,0.345,0.5770000000000001,0.845,0.000025,11.0,0.145,-10.07,0.0,0.0724,122.35799999999999,4.0,0.5529999999999999,0.12514602059345057544,1.0
hide your heart,kiss,f,266066,0.345,0.5770000000000001,0.845,0.000025,11.0,0.145,-10.07,0.0,0.0724,122.35799999999999,4.0,0.5529999999999999,0.12514602059345057544,1.0
freedom overspill,steve winwood,f,337333,0.0446,0.664,0.556,0.0353,0.0,0.040999999999999995,-15.454,1.0,0.0309,94.896,4.0,0.905,0.38810878043334183686,1.0
freedom overspill,steve winwood,f,337333,0.0446,0.664,0.556,0.0353,0.0,0.040999999999999995,-15.454,1.0,0.0309,94.896,4.0,0.905,0.38810878043334183686,1.0
freedom overspill,steve winwood,f,337333,0.0379,0.652,0.563,0.03,2.0,0.0437,-15.464,0.0,0.0295,94.875,4.0,0.897,0.38810878043334183686,1.0
freedom overspill,steve winwood,f,337333,0.0379,0.652,0.563,0.03,2.0,0.0437,-15.464,0.0,0.0295,94.875,4.0,0.897,0.38810878043334183686,1.0
tonight looks good on you,jason aldean,f,231666,0.21899999999999997,0.48100000000000004,0.75,0.0000012,6.0,0.0958,-5.593,0.0,0.0537,169.958,4.0,0.523,0.28369167595139798422,0.0
angel,sarah mclachlan,f,270400,0.9490000000000001,0.532,0.0744,0.0000122,1.0,0.106,-16.092,1.0,0.0355,117.131,3.0,0.125,2.28366059587015941317,1.0
angel,sarah mclachlan,f,270400,0.9490000000000001,0.532,0.0744,0.0000122,1.0,0.106,-16.092,1.0,0.0355,117.131,3.0,0.125,2.28366059587015941317,1.0
angel,sarah mclachlan,f,373626,0.953,0.289,0.225,0.0000904,2.0,0.7859999999999999,-13.433,1.0,0.0381,88.743,3.0,0.255,2.28366059587015941317,1.0
angel,sarah mclachlan,f,373626,0.953,0.289,0.225,0.0000904,2.0,0.7859999999999999,-13.433,1.0,0.0381,88.743,3.0,0.255,2.28366059587015941317,1.0
miss you much,janet jackson,f,252333,0.0309,0.711,0.975,0.000132,6.0,0.18100000000000002,-7.903,0.0,0.0394,115.19,4.0,0.645,5.18149132801832225316,1.0
miss you much,janet jackson,f,252333,0.0309,0.711,0.975,0.000132,6.0,0.18100000000000002,-7.903,0.0,0.0394,115.19,4.0,0.645,5.18149132801832225316,1.0
miss you much,janet jackson,f,252093,0.0101,0.669,0.983,0.000675,6.0,0.152,-5.728,0.0,0.0453,115.194,4.0,0.6940000000000001,5.18149132801832225316,1.0
miss you much,janet jackson,f,252093,0.0101,0.669,0.983,0.000675,6.0,0.152,-5.728,0.0,0.0453,115.194,4.0,0.6940000000000001,5.18149132801832225316,1.0
miss you much,janet jackson,f,252920,0.0055899999999999995,0.659,0.983,0.000664,6.0,0.0757,-5.352,0.0,0.0436,115.171,4.0,0.737,5.18149132801832225316,1.0
miss you much,janet jackson,f,252920,0.0055899999999999995,0.659,0.983,0.000664,6.0,0.0757,-5.352,0.0,0.0436,115.171,4.0,0.737,5.18149132801832225316,1.0
almost home,mary chapin carpenter,f,277066,0.0749,0.622,0.747,0.0,10.0,0.0273,-4.479,1.0,0.0276,95.52,4.0,0.51,0.07864469762460807970,1.0
almost home,mary chapin carpenter,f,276573,0.0673,0.619,0.784,0.0,10.0,0.0282,-3.372,1.0,0.0279,95.538,4.0,0.562,0.07864469762460807970,1.0
open letter (to a landlord),living colour,f,330973,0.132,0.59,0.903,0.000026899999999999997,10.0,0.16899999999999998,-4.325,1.0,0.0803,121.88799999999999,4.0,0.36200000000000004,0.05619302941460012137,0.0
what am i gonna do,tyrese,f,280000,0.275,0.69,0.475,0.0,10.0,0.0951,-4.702,0.0,0.052000000000000005,145.597,4.0,0.536,0.21291359223574358714,1.0
what am i gonna do,tyrese,f,280000,0.275,0.69,0.475,0.0,10.0,0.0951,-4.702,0.0,0.052000000000000005,145.597,4.0,0.536,0.21291359223574358714,1.0
round here buzz,eric church,f,214626,0.0422,0.638,0.441,0.000013300000000000001,2.0,0.107,-9.064,1.0,0.0347,76.078,4.0,0.473,0.25377623947895821080,1.0
round here buzz,eric church,f,214626,0.0422,0.638,0.441,0.000013300000000000001,2.0,0.107,-9.064,1.0,0.0347,76.078,4.0,0.473,0.25377623947895821080,1.0
paradise,coldplay,f,278719,0.0522,0.449,0.585,0.0000849,5.0,0.0833,-6.7620000000000005,1.0,0.0268,139.627,4.0,0.203,0.94902513918930496802,1.0
paradise,coldplay,f,278719,0.0522,0.449,0.585,0.0000849,5.0,0.0833,-6.7620000000000005,1.0,0.0268,139.627,4.0,0.203,0.94902513918930496802,1.0
friends of p.,the rentals,f,212266,0.000641,0.613,0.721,0.000016,1.0,0.13,-6.867999999999999,1.0,0.0252,107.956,4.0,0.763,0.03525980911983032875,1.0
you used to love me,faith evans,f,269173,0.247,0.7020000000000001,0.45799999999999996,0.00000164,0.0,0.126,-8.195,1.0,0.035,89.271,4.0,0.6779999999999999,0.53738641953257638883,1.0
you used to love me,faith evans,f,269173,0.247,0.7020000000000001,0.45799999999999996,0.00000164,0.0,0.126,-8.195,1.0,0.035,89.271,4.0,0.6779999999999999,0.53738641953257638883,1.0
the talkin' song repair blues,alan jackson,f,180373,0.325,0.469,0.607,0.0,2.0,0.295,-12.6,1.0,0.257,202.03799999999998,4.0,0.59,0.02010101010101010101,1.0
innocent,the whispers,f,316466,0.00823,0.7509999999999999,0.601,0.00329,1.0,0.0651,-8.206,1.0,0.044000000000000004,104.414,4.0,0.772,0.15699455773459250883,1.0
good heart,starship,f,262600,0.0688,0.5770000000000001,0.764,0.0,2.0,0.552,-9.617,1.0,0.0327,94.382,4.0,0.732,0.04534530822999491890,1.0
everything she wants,wham!,f,302693,0.321,0.9,0.45899999999999996,0.00399,6.0,0.165,-15.557,0.0,0.0366,115.09100000000001,4.0,0.9620000000000001,3.51400907762141178293,1.0
just in case,jaheim,f,263866,0.0618,0.78,0.5720000000000001,0.0,0.0,0.0495,-6.7970000000000015,1.0,0.0951,100.999,4.0,0.695,0.29711230086884316647,0.0
this is how we do,katy perry,f,204285,0.0203,0.69,0.636,0.0,9.0,0.147,-6.028,0.0,0.0457,96.0,4.0,0.8,0.40768915766172681291,1.0
this is how we do,katy perry,f,204285,0.0203,0.69,0.636,0.0,9.0,0.147,-6.028,0.0,0.0457,96.0,4.0,0.8,0.40768915766172681291,1.0
soldier of love,sade,f,356565,0.0117,0.775,0.5720000000000001,0.0291,0.0,0.0847,-8.427,0.0,0.0632,90.023,4.0,0.64,0.15525713414640786398,0.0
soldier of love,sade,f,356653,0.0117,0.775,0.5720000000000001,0.0291,0.0,0.0847,-8.427,0.0,0.0632,90.023,4.0,0.64,0.15525713414640786398,0.0
not a bad thing,justin timberlake,t,688453,0.527,0.308,0.563,0.00000458,0.0,0.134,-9.169,1.0,0.0719,85.90100000000002,4.0,0.109,1.50565213290133580323,0.0
so fine,sean paul,f,211480,0.0299,0.875,0.843,0.0,6.0,0.0552,-3.292,0.0,0.24600000000000002,136.974,4.0,0.586,0.15609422968066539704,1.0
already callin' you mine,parmalee,f,184386,0.0504,0.59,0.887,0.0,1.0,0.132,-2.634,1.0,0.0353,120.061,4.0,0.679,0.03140567765567765568,1.0
i keep looking,sara evans,f,276693,0.0627,0.741,0.774,0.0,10.0,0.198,-6.0360000000000005,1.0,0.0483,112.863,4.0,0.787,0.32871256113007112845,1.0
hole hearted,extreme,f,219289,0.198,0.40700000000000003,0.743,0.0,6.0,0.08,-9.338,1.0,0.0458,203.548,4.0,0.6829999999999999,1.49954108457838447683,1.0
hole hearted,extreme,f,222373,0.18,0.39899999999999997,0.738,0.0,6.0,0.0714,-9.42,1.0,0.0467,203.46900000000002,4.0,0.659,1.49954108457838447683,1.0
the way,jill scott,f,255733,0.0244,0.725,0.41,0.00891,1.0,0.11,-9.849,1.0,0.0317,140.394,4.0,0.436,0.26778895071359537637,1.0
the way,jill scott,f,251400,0.0297,0.73,0.39399999999999996,0.00498,1.0,0.126,-9.693,1.0,0.0308,140.295,4.0,0.408,0.26778895071359537637,1.0
the way,jill scott,f,256279,0.0336,0.723,0.414,0.013000000000000001,1.0,0.0887,-8.892999999999997,1.0,0.0304,140.283,4.0,0.462,0.26778895071359537637,1.0
how long,charlie puth,f,200853,0.21100000000000002,0.845,0.561,0.00000349,1.0,0.0383,-5.252999999999999,0.0,0.0778,109.97399999999999,4.0,0.8109999999999999,0.80020993739490185119,1.0
how long,charlie puth,f,200853,0.21100000000000002,0.845,0.561,0.00000349,1.0,0.0383,-5.252999999999999,0.0,0.0778,109.97399999999999,4.0,0.8109999999999999,0.80020993739490185119,1.0
special,garbage,f,223613,0.0000539,0.46299999999999997,0.907,0.0234,5.0,0.203,-6.345,0.0,0.0396,131.858,4.0,0.49,0.18461238079114596502,1.0
special,garbage,f,223602,0.0000879,0.44299999999999995,0.9440000000000001,0.000542,0.0,0.369,-3.71,0.0,0.0377,131.828,4.0,0.573,0.18461238079114596502,1.0
special,garbage,f,223602,0.0000879,0.44299999999999995,0.9440000000000001,0.000542,0.0,0.369,-3.71,0.0,0.0377,131.828,4.0,0.573,0.18461238079114596502,1.0
special,garbage,f,226493,0.000021,0.431,0.9420000000000001,0.293,0.0,0.17600000000000002,-4.341,0.0,0.0451,131.66,4.0,0.48700000000000004,0.18461238079114596502,1.0
special,garbage,f,226493,0.0000188,0.436,0.9440000000000001,0.358,0.0,0.196,-4.355,0.0,0.0459,131.656,4.0,0.465,0.18461238079114596502,1.0
lifeline,papa roach,f,257546,0.000185,0.44299999999999995,0.9009999999999999,0.0000917,2.0,0.397,-5.202000000000001,1.0,0.0571,106.05799999999999,4.0,0.306,0.02370931537598204265,1.0
lifeline,papa roach,f,257546,0.000194,0.457,0.91,0.00011599999999999999,2.0,0.39299999999999996,-5.19,1.0,0.0569,105.977,4.0,0.313,0.02370931537598204265,1.0
lifeline,papa roach,f,268306,0.0000858,0.444,0.805,0.00014199999999999998,2.0,0.379,-4.824,1.0,0.0486,106.045,4.0,0.193,0.02370931537598204265,1.0
lifeline,papa roach,f,268306,0.00008590000000000001,0.451,0.804,0.000246,2.0,0.374,-4.819,1.0,0.048,106.02600000000001,4.0,0.226,0.02370931537598204265,1.0
mr. too damn good,gerald levert,f,271560,0.354,0.804,0.322,0.0,1.0,0.151,-10.001,1.0,0.0344,115.17,4.0,0.31,0.09408777085141288438,1.0
lullaby,shawn mullins,f,330666,0.0398,0.509,0.833,0.00257,7.0,0.207,-5.3370000000000015,1.0,0.0597,79.935,4.0,0.569,1.36975108225108225107,1.0
lullaby,shawn mullins,f,330666,0.0398,0.509,0.833,0.00257,7.0,0.207,-5.3370000000000015,1.0,0.0597,79.935,4.0,0.569,1.36975108225108225107,1.0
lullaby,shawn mullins,f,329866,0.0211,0.626,0.731,0.00231,7.0,0.249,-8.0,1.0,0.0455,79.971,4.0,0.545,1.36975108225108225107,1.0
lullaby,shawn mullins,f,329866,0.0211,0.626,0.731,0.00231,7.0,0.249,-8.0,1.0,0.0455,79.971,4.0,0.545,1.36975108225108225107,1.0
lullaby,shawn mullins,f,329866,0.0211,0.626,0.731,0.00231,7.0,0.249,-8.0,1.0,0.0455,79.971,4.0,0.545,1.36975108225108225107,1.0
lullaby,shawn mullins,f,329866,0.0211,0.626,0.731,0.00231,7.0,0.249,-8.0,1.0,0.0455,79.971,4.0,0.545,1.36975108225108225107,1.0
lullaby,shawn mullins,f,316584,0.0384,0.573,0.698,0.000307,7.0,0.11,-8.832,1.0,0.0353,158.013,4.0,0.7020000000000001,1.36975108225108225107,1.0
lullaby,shawn mullins,f,316584,0.0384,0.573,0.698,0.000307,7.0,0.11,-8.832,1.0,0.0353,158.013,4.0,0.7020000000000001,1.36975108225108225107,1.0
privacy,chris brown,f,220960,0.139,0.768,0.58,0.0,0.0,0.107,-7.7920000000000025,1.0,0.349,97.101,4.0,0.467,0.22859344912769940066,1.0
privacy,chris brown,t,220963,0.153,0.741,0.58,0.0,0.0,0.109,-7.7410000000000005,1.0,0.37799999999999995,97.09200000000001,4.0,0.428,0.22859344912769940066,1.0
privacy,chris brown,f,220963,0.149,0.763,0.575,0.0,0.0,0.109,-7.795,1.0,0.33899999999999997,96.973,4.0,0.445,0.22859344912769940066,1.0
privacy,chris brown,t,220963,0.153,0.741,0.58,0.0,0.0,0.109,-7.7410000000000005,1.0,0.37799999999999995,97.09200000000001,4.0,0.428,0.22859344912769940066,1.0
pets,porno for pyros,t,216733,0.05,0.578,0.515,0.0268,11.0,0.11900000000000001,-9.541,1.0,0.0347,112.87899999999999,4.0,0.302,0.12564042120720957707,0.0
jackie's strength,tori amos,f,266586,0.47600000000000003,0.41,0.402,0.00000892,2.0,0.133,-7.773,1.0,0.0292,119.65899999999999,4.0,0.406,0.07600223947435259297,1.0
jackie's strength,tori amos,f,271733,0.9890000000000001,0.5710000000000001,0.23600000000000002,0.00175,2.0,0.10099999999999999,-11.905999999999999,1.0,0.0304,116.241,4.0,0.426,0.07600223947435259297,1.0
he could be the one,hannah montana,f,180800,0.0015400000000000001,0.602,0.894,0.0,4.0,0.433,-3.975,1.0,0.032,125.988,4.0,0.643,0.18838759784379152764,0.0
he could be the one,hannah montana,f,180800,0.0015400000000000001,0.602,0.894,0.0,4.0,0.433,-3.975,1.0,0.032,125.988,4.0,0.643,0.18838759784379152764,0.0
poor georgie,mc lyte,t,270093,0.0332,0.8370000000000001,0.688,0.0,10.0,0.0999,-7.307,0.0,0.21600000000000005,95.566,4.0,0.7090000000000001,0.05798979067515336549,1.0
